Category,Product Name,Price,Rating,Reviews,Product Link,Page Number
OfficeProducts,"Tizum Mouse Pad Computer Mouse Mat with Anti-Slip Rubber Base & Smooth Mouse Control with Spill-Resistant Surface for Laptop, Notebook, MacBook Pro, Gaming Computer (9.4*7.9 Inches), Beta (Multicolor)",85,4.3 out of 5 stars,,https://www.amazon.in/Tizum-Mouse-Pad-Anti-Slip-Spill-Resistant/dp/B08QJJCY2Q/ref=sr_1_78?dib=eyJ2IjoiMSJ9.YiX3bcCT_lzFdim6QkqZVMCPhCHAi7P6do33Fd3kAWyDrnVU36-1uAOSYASIz4Ah_6_eUjmZBdJEJsfO36kPnWuwwARofbs1pqcHjKf6odtiboBv1qgPn9pGabRJe7kqibY1Vza1nKuulMVcEjwkNetOea7X0Bzm3dBEO_4Rpjds4h1txrBZsVTFWBpHZSfNQdGvrNQBrwS_wnSzWCB9f5aP73JRoQzgmUvfMt2ajcjBKHjk8b_w6A7dZIF2UA5YkgzI_Xc5WAePbgaGwIrynNGSsmgRSpDwcTJoPYVzjHw._8ad8NhStYPNolEziIGnpQqf0PJi9RngPRBblLpYGFM&dib_tag=se&qid=1778654698&s=office,4
OfficeProducts,Artline Black Beauty Ultra Dark & Smooth Writing Pencil | Extra Dark | Rubber Tip Pencil | Lightweight With Comfortable Grip | Free Sharpener Inside | Set Of 10 x Pack Of 2,160,4.4 out of 5 stars,,https://www.amazon.in/Artline-Black-Beauty-Ultra-Pencil/dp/B08CHMBJQ8/ref=sr_1_79?dib=eyJ2IjoiMSJ9.YiX3bcCT_lzFdim6QkqZVMCPhCHAi7P6do33Fd3kAWyDrnVU36-1uAOSYASIz4Ah_6_eUjmZBdJEJsfO36kPnWuwwARofbs1pqcHjKf6odtiboBv1qgPn9pGabRJe7kqibY1Vza1nKuulMVcEjwkNetOea7X0Bzm3dBEO_4Rpjds4h1txrBZsVTFWBpHZSfNQdGvrNQBrwS_wnSzWCB9f5aP73JRoQzgmUvfMt2ajcjBKHjk8b_w6A7dZIF2UA5YkgzI_Xc5WAePbgaGwIrynNGSsmgRSpDwcTJoPYVzjHw._8ad8NhStYPNolEziIGnpQqf0PJi9RngPRBblLpYGFM&dib_tag=se&qid=1778654698&s=office,4
OfficeProducts,"ZEBRONICS PSH01, Projector Tripod Stand, 360° Rotatable, Foldable and Portable Design, Metal Body, 4 Level Height Adjustment, Supports Upto 5kg, Easy to Setup, with 6.35 mm Mounting Screw",999,4.2 out of 5 stars,,https://www.amazon.in/ZEBRONICS-Projector-Rotatable-Foldable-Adjustment/dp/B0DQWY69XX/ref=sr_1_80?dib=eyJ2IjoiMSJ9.YiX3bcCT_lzFdim6QkqZVMCPhCHAi7P6do33Fd3kAWyDrnVU36-1uAOSYASIz4Ah_6_eUjmZBdJEJsfO36kPnWuwwARofbs1pqcHjKf6odtiboBv1qgPn9pGabRJe7kqibY1Vza1nKuulMVcEjwkNetOea7X0Bzm3dBEO_4Rpjds4h1txrBZsVTFWBpHZSfNQdGvrNQBrwS_wnSzWCB9f5aP73JRoQzgmUvfMt2ajcjBKHjk8b_w6A7dZIF2UA5YkgzI_Xc5WAePbgaGwIrynNGSsmgRSpDwcTJoPYVzjHw._8ad8NhStYPNolEziIGnpQqf0PJi9RngPRBblLpYGFM&dib_tag=se&qid=1778654698&s=office,4
OfficeProducts,"SANDISK Extreme 2TB Portable External SSD, 1050MB/s R, 1000MB/s W, 3m Drop Protection, IP65 Water/dust Resistant, PC,MAC & TypeC Smartphone Compatible, 5Y Warranty, Black Color",31500,4.5 out of 5 stars,,https://www.amazon.in/SanDisk-Portable-Smartphone-Compatible-Warranty/dp/B08HN37XC1/ref=sr_1_81?dib=eyJ2IjoiMSJ9.YiX3bcCT_lzFdim6QkqZVMCPhCHAi7P6do33Fd3kAWyDrnVU36-1uAOSYASIz4Ah_6_eUjmZBdJEJsfO36kPnWuwwARofbs1pqcHjKf6odtiboBv1qgPn9pGabRJe7kqibY1Vza1nKuulMVcEjwkNetOea7X0Bzm3dBEO_4Rpjds4h1txrBZsVTFWBpHZSfNQdGvrNQBrwS_wnSzWCB9f5aP73JRoQzgmUvfMt2ajcjBKHjk8b_w6A7dZIF2UA5YkgzI_Xc5WAePbgaGwIrynNGSsmgRSpDwcTJoPYVzjHw._8ad8NhStYPNolEziIGnpQqf0PJi9RngPRBblLpYGFM&dib_tag=se&qid=1778654698&s=office,4
OfficeProducts,Plain White PVC ID Card for Inkjet Printers -Set of 230 Cards: EPSON inkjet printers,902,4.0 out of 5 stars,,https://www.amazon.in/iDJET-Plain-White-Inkjet-Printers/dp/B08MXQXNFR/ref=sr_1_82?dib=eyJ2IjoiMSJ9.YiX3bcCT_lzFdim6QkqZVMCPhCHAi7P6do33Fd3kAWyDrnVU36-1uAOSYASIz4Ah_6_eUjmZBdJEJsfO36kPnWuwwARofbs1pqcHjKf6odtiboBv1qgPn9pGabRJe7kqibY1Vza1nKuulMVcEjwkNetOea7X0Bzm3dBEO_4Rpjds4h1txrBZsVTFWBpHZSfNQdGvrNQBrwS_wnSzWCB9f5aP73JRoQzgmUvfMt2ajcjBKHjk8b_w6A7dZIF2UA5YkgzI_Xc5WAePbgaGwIrynNGSsmgRSpDwcTJoPYVzjHw._8ad8NhStYPNolEziIGnpQqf0PJi9RngPRBblLpYGFM&dib_tag=se&qid=1778654698&s=office,4
OfficeProducts,Lumio Arc 5 Portable Home Projector | Official Google TV with Netflix | Native 1080p Full HD | 4K Support | 200 ANSI Lumens | Auto Keystone | Dolby Audio | Sealed Light Engine | Bluetooth Speaker,18990,4.4 out of 5 stars,,https://www.amazon.in/Lumio-Projector-Downscaling-Avoidance-Bluetooth/dp/B0FF5H4PGD/ref=sr_1_83?dib=eyJ2IjoiMSJ9.YiX3bcCT_lzFdim6QkqZVMCPhCHAi7P6do33Fd3kAWyDrnVU36-1uAOSYASIz4Ah_6_eUjmZBdJEJsfO36kPnWuwwARofbs1pqcHjKf6odtiboBv1qgPn9pGabRJe7kqibY1Vza1nKuulMVcEjwkNetOea7X0Bzm3dBEO_4Rpjds4h1txrBZsVTFWBpHZSfNQdGvrNQBrwS_wnSzWCB9f5aP73JRoQzgmUvfMt2ajcjBKHjk8b_w6A7dZIF2UA5YkgzI_Xc5WAePbgaGwIrynNGSsmgRSpDwcTJoPYVzjHw._8ad8NhStYPNolEziIGnpQqf0PJi9RngPRBblLpYGFM&dib_tag=se&qid=1778654698&s=office,4
OfficeProducts,"Amazon Basics Hot A4 Thermal Laminating Machine/Laminator A401 | Quick 5-Min Warm-Up | Push Button Pause | Durable Thermostats (100 Cycles) | 26.72 cm/min Speed | for Photos, IDs, Documents (Black)",1249,4.3 out of 5 stars,,https://www.amazon.in/Thermal-Laminating-Laminator-Thermostats-Documents/dp/B0DGMXZ9M9/ref=sr_1_84?dib=eyJ2IjoiMSJ9.YiX3bcCT_lzFdim6QkqZVMCPhCHAi7P6do33Fd3kAWyDrnVU36-1uAOSYASIz4Ah_6_eUjmZBdJEJsfO36kPnWuwwARofbs1pqcHjKf6odtiboBv1qgPn9pGabRJe7kqibY1Vza1nKuulMVcEjwkNetOea7X0Bzm3dBEO_4Rpjds4h1txrBZsVTFWBpHZSfNQdGvrNQBrwS_wnSzWCB9f5aP73JRoQzgmUvfMt2ajcjBKHjk8b_w6A7dZIF2UA5YkgzI_Xc5WAePbgaGwIrynNGSsmgRSpDwcTJoPYVzjHw._8ad8NhStYPNolEziIGnpQqf0PJi9RngPRBblLpYGFM&dib_tag=se&qid=1778654698&s=office,4
OfficeProducts,Toy Imagine 24 Colorful Dual Tip Art Markers Sketch Pens with Carrying Case for Painting Sketching Calligraphy Drawing Fine & Chisel Tip Colour Markers for Kids Adults & Artists(24 Shades),249,4.6 out of 5 stars,,https://www.amazon.in/Toy-Imagine-Colorful-Sketching-Calligraphy/dp/B0GCSZ9L76/ref=sr_1_85?dib=eyJ2IjoiMSJ9.YiX3bcCT_lzFdim6QkqZVMCPhCHAi7P6do33Fd3kAWyDrnVU36-1uAOSYASIz4Ah_6_eUjmZBdJEJsfO36kPnWuwwARofbs1pqcHjKf6odtiboBv1qgPn9pGabRJe7kqibY1Vza1nKuulMVcEjwkNetOea7X0Bzm3dBEO_4Rpjds4h1txrBZsVTFWBpHZSfNQdGvrNQBrwS_wnSzWCB9f5aP73JRoQzgmUvfMt2ajcjBKHjk8b_w6A7dZIF2UA5YkgzI_Xc5WAePbgaGwIrynNGSsmgRSpDwcTJoPYVzjHw._8ad8NhStYPNolEziIGnpQqf0PJi9RngPRBblLpYGFM&dib_tag=se&qid=1778654698&s=office,4
OfficeProducts,GRANOTONE Clay Varnish Gloss 120 ml Water Based Clear Protective Finish for Air Dry Polymer Glaze Effect Craft Items Made in India,407,4.8 out of 5 stars,,https://www.amazon.in/GRANOTONE-Varnish-Gloss-Protective-Polymer/dp/B0GD1FZZ1B/ref=sr_1_86?dib=eyJ2IjoiMSJ9.YiX3bcCT_lzFdim6QkqZVMCPhCHAi7P6do33Fd3kAWyDrnVU36-1uAOSYASIz4Ah_6_eUjmZBdJEJsfO36kPnWuwwARofbs1pqcHjKf6odtiboBv1qgPn9pGabRJe7kqibY1Vza1nKuulMVcEjwkNetOea7X0Bzm3dBEO_4Rpjds4h1txrBZsVTFWBpHZSfNQdGvrNQBrwS_wnSzWCB9f5aP73JRoQzgmUvfMt2ajcjBKHjk8b_w6A7dZIF2UA5YkgzI_Xc5WAePbgaGwIrynNGSsmgRSpDwcTJoPYVzjHw._8ad8NhStYPNolEziIGnpQqf0PJi9RngPRBblLpYGFM&dib_tag=se&qid=1778654698&s=office,4
OfficeProducts,Camlin Scholar Pro Geometry Box - 12-Piece Set | Premium Geometry Box Kit for School kids | Ideal for Learning and Precision | Pack of 1,298,4.4 out of 5 stars,,https://www.amazon.in/Camlin-Scholar-Pro-Geometry-Box/dp/B0DCP56BH5/ref=sr_1_87?dib=eyJ2IjoiMSJ9.YiX3bcCT_lzFdim6QkqZVMCPhCHAi7P6do33Fd3kAWyDrnVU36-1uAOSYASIz4Ah_6_eUjmZBdJEJsfO36kPnWuwwARofbs1pqcHjKf6odtiboBv1qgPn9pGabRJe7kqibY1Vza1nKuulMVcEjwkNetOea7X0Bzm3dBEO_4Rpjds4h1txrBZsVTFWBpHZSfNQdGvrNQBrwS_wnSzWCB9f5aP73JRoQzgmUvfMt2ajcjBKHjk8b_w6A7dZIF2UA5YkgzI_Xc5WAePbgaGwIrynNGSsmgRSpDwcTJoPYVzjHw._8ad8NhStYPNolEziIGnpQqf0PJi9RngPRBblLpYGFM&dib_tag=se&qid=1778654698&s=office,4
OfficeProducts,Pidilite Fevicryl Water Based Glass Colours 10 Assorted (115ml),110,4.2 out of 5 stars,,https://www.amazon.in/Pidilite-Hobby-Ideas-Colours-Shades/dp/B00PTWQCVA/ref=sr_1_88?dib=eyJ2IjoiMSJ9.YiX3bcCT_lzFdim6QkqZVMCPhCHAi7P6do33Fd3kAWyDrnVU36-1uAOSYASIz4Ah_6_eUjmZBdJEJsfO36kPnWuwwARofbs1pqcHjKf6odtiboBv1qgPn9pGabRJe7kqibY1Vza1nKuulMVcEjwkNetOea7X0Bzm3dBEO_4Rpjds4h1txrBZsVTFWBpHZSfNQdGvrNQBrwS_wnSzWCB9f5aP73JRoQzgmUvfMt2ajcjBKHjk8b_w6A7dZIF2UA5YkgzI_Xc5WAePbgaGwIrynNGSsmgRSpDwcTJoPYVzjHw._8ad8NhStYPNolEziIGnpQqf0PJi9RngPRBblLpYGFM&dib_tag=se&qid=1778654698&s=office,4
OfficeProducts,True-Ally 50x25 Direct Thermal Barcode Label Sticker - 2 x 1 inches - 50mm x 25mm - 1000 Labels Per Roll - White Self Adhesive Sticker for Printing Barcoding (1 Roll per Pack (1000 Labels)),144,4.2 out of 5 stars,,https://www.amazon.in/True-Ally-Direct-Thermal-Barcode-Sticker/dp/B09S1CT7N5/ref=sr_1_89?dib=eyJ2IjoiMSJ9.YiX3bcCT_lzFdim6QkqZVMCPhCHAi7P6do33Fd3kAWyDrnVU36-1uAOSYASIz4Ah_6_eUjmZBdJEJsfO36kPnWuwwARofbs1pqcHjKf6odtiboBv1qgPn9pGabRJe7kqibY1Vza1nKuulMVcEjwkNetOea7X0Bzm3dBEO_4Rpjds4h1txrBZsVTFWBpHZSfNQdGvrNQBrwS_wnSzWCB9f5aP73JRoQzgmUvfMt2ajcjBKHjk8b_w6A7dZIF2UA5YkgzI_Xc5WAePbgaGwIrynNGSsmgRSpDwcTJoPYVzjHw._8ad8NhStYPNolEziIGnpQqf0PJi9RngPRBblLpYGFM&dib_tag=se&qid=1778654698&s=office,4
OfficeProducts,"FunBlast Retro Vintage Leather Writing Journal Notebook, European Style Spiral Bound Loose-leaf Refillable Daily Sketchbook Diary Traveler with Blank Inserts and Zipper Pocket, L 18.5 x W 13.0 CM (Butterfly)",279,4.6 out of 5 stars,,https://www.amazon.in/FunBlast-Loose-leaf-Refillable-Sketchbook-Butterfly/dp/B0FRY76DSH/ref=sr_1_90?dib=eyJ2IjoiMSJ9.YiX3bcCT_lzFdim6QkqZVMCPhCHAi7P6do33Fd3kAWyDrnVU36-1uAOSYASIz4Ah_6_eUjmZBdJEJsfO36kPnWuwwARofbs1pqcHjKf6odtiboBv1qgPn9pGabRJe7kqibY1Vza1nKuulMVcEjwkNetOea7X0Bzm3dBEO_4Rpjds4h1txrBZsVTFWBpHZSfNQdGvrNQBrwS_wnSzWCB9f5aP73JRoQzgmUvfMt2ajcjBKHjk8b_w6A7dZIF2UA5YkgzI_Xc5WAePbgaGwIrynNGSsmgRSpDwcTJoPYVzjHw._8ad8NhStYPNolEziIGnpQqf0PJi9RngPRBblLpYGFM&dib_tag=se&qid=1778654698&s=office,4
OfficeProducts,"Hauser XO RT Retractable Ball Pen | Sleek Body & Minimalistic Design | Matt Finish & Solid Body Type | Low Viscosity Ink With Ultra Durable Tip | Blue Ink, Set Of 10",100,4.4 out of 5 stars,,https://www.amazon.in/Hauser-Retractable-Minimalistic-Viscosity-Durable/dp/B0D534FGC1/ref=sr_1_91?dib=eyJ2IjoiMSJ9.YiX3bcCT_lzFdim6QkqZVMCPhCHAi7P6do33Fd3kAWyDrnVU36-1uAOSYASIz4Ah_6_eUjmZBdJEJsfO36kPnWuwwARofbs1pqcHjKf6odtiboBv1qgPn9pGabRJe7kqibY1Vza1nKuulMVcEjwkNetOea7X0Bzm3dBEO_4Rpjds4h1txrBZsVTFWBpHZSfNQdGvrNQBrwS_wnSzWCB9f5aP73JRoQzgmUvfMt2ajcjBKHjk8b_w6A7dZIF2UA5YkgzI_Xc5WAePbgaGwIrynNGSsmgRSpDwcTJoPYVzjHw._8ad8NhStYPNolEziIGnpQqf0PJi9RngPRBblLpYGFM&dib_tag=se&qid=1778654698&s=office,4
OfficeProducts,"Macaron Sticky Notes - 400 Sheets, Strong Adhesive, Self-Stick, Vibrant Multi-Color, Ideal for Notes, Organization, and Reminders, 7.6 cm x 7.6 cm",228,4.2 out of 5 stars,,https://www.amazon.in/Macaron-Sticky-Notes-Multi-Color-Organization/dp/B0F13CFN34/ref=sr_1_92?dib=eyJ2IjoiMSJ9.YiX3bcCT_lzFdim6QkqZVMCPhCHAi7P6do33Fd3kAWyDrnVU36-1uAOSYASIz4Ah_6_eUjmZBdJEJsfO36kPnWuwwARofbs1pqcHjKf6odtiboBv1qgPn9pGabRJe7kqibY1Vza1nKuulMVcEjwkNetOea7X0Bzm3dBEO_4Rpjds4h1txrBZsVTFWBpHZSfNQdGvrNQBrwS_wnSzWCB9f5aP73JRoQzgmUvfMt2ajcjBKHjk8b_w6A7dZIF2UA5YkgzI_Xc5WAePbgaGwIrynNGSsmgRSpDwcTJoPYVzjHw._8ad8NhStYPNolEziIGnpQqf0PJi9RngPRBblLpYGFM&dib_tag=se&qid=1778654698&s=office,4
OfficeProducts,"Silky Techno Basic Silky Hair Color - Hair Color With Rich, Long-Lasting Shine Covers Greys, Nourishes Hair And Gives Salon-Like Results At Home (Light Brown)100ml",,4.7 out of 5 stars,,https://www.amazon.in/Silky-Techno-Basic-Hair-Color/dp/B0F5WZNZGR/ref=sr_1_93?dib=eyJ2IjoiMSJ9.YiX3bcCT_lzFdim6QkqZVMCPhCHAi7P6do33Fd3kAWyDrnVU36-1uAOSYASIz4Ah_6_eUjmZBdJEJsfO36kPnWuwwARofbs1pqcHjKf6odtiboBv1qgPn9pGabRJe7kqibY1Vza1nKuulMVcEjwkNetOea7X0Bzm3dBEO_4Rpjds4h1txrBZsVTFWBpHZSfNQdGvrNQBrwS_wnSzWCB9f5aP73JRoQzgmUvfMt2ajcjBKHjk8b_w6A7dZIF2UA5YkgzI_Xc5WAePbgaGwIrynNGSsmgRSpDwcTJoPYVzjHw._8ad8NhStYPNolEziIGnpQqf0PJi9RngPRBblLpYGFM&dib_tag=se&qid=1778654698&s=office,4
OfficeProducts,"VMS Deluxe 180 GSM 4R (4x6) Glossy Photo Paper – Water Resistant,Pack of 100 sheets, Compatible with all Inkjet Printers (Not A4 Size)",199,3.8 out of 5 stars,,https://www.amazon.in/VMS-Deluxe-Glossy-Photo-Paper/dp/B0FN7JCR6W/ref=sr_1_94?dib=eyJ2IjoiMSJ9.YiX3bcCT_lzFdim6QkqZVMCPhCHAi7P6do33Fd3kAWyDrnVU36-1uAOSYASIz4Ah_6_eUjmZBdJEJsfO36kPnWuwwARofbs1pqcHjKf6odtiboBv1qgPn9pGabRJe7kqibY1Vza1nKuulMVcEjwkNetOea7X0Bzm3dBEO_4Rpjds4h1txrBZsVTFWBpHZSfNQdGvrNQBrwS_wnSzWCB9f5aP73JRoQzgmUvfMt2ajcjBKHjk8b_w6A7dZIF2UA5YkgzI_Xc5WAePbgaGwIrynNGSsmgRSpDwcTJoPYVzjHw._8ad8NhStYPNolEziIGnpQqf0PJi9RngPRBblLpYGFM&dib_tag=se&qid=1778654698&s=office,4
OfficeProducts,Classmate Explorer Geometry Box | Transparent Geometry Box,339,4.8 out of 5 stars,,https://www.amazon.in/Classmate-Explorer-Geometry-Box-Transparent/dp/B0GCFKFVN5/ref=sr_1_95?dib=eyJ2IjoiMSJ9.YiX3bcCT_lzFdim6QkqZVMCPhCHAi7P6do33Fd3kAWyDrnVU36-1uAOSYASIz4Ah_6_eUjmZBdJEJsfO36kPnWuwwARofbs1pqcHjKf6odtiboBv1qgPn9pGabRJe7kqibY1Vza1nKuulMVcEjwkNetOea7X0Bzm3dBEO_4Rpjds4h1txrBZsVTFWBpHZSfNQdGvrNQBrwS_wnSzWCB9f5aP73JRoQzgmUvfMt2ajcjBKHjk8b_w6A7dZIF2UA5YkgzI_Xc5WAePbgaGwIrynNGSsmgRSpDwcTJoPYVzjHw._8ad8NhStYPNolEziIGnpQqf0PJi9RngPRBblLpYGFM&dib_tag=se&qid=1778654698&s=office,4
OfficeProducts,"WOL3D PLA PRO + (Black) 3D Printer Filament Roll, 1kg Net Weight, Greater Flexibility, Eco-Friendly, Low Warping Output, 1.75mm Diameter ±0.02mm Accuracy, Ideal for DIY Makers, Compatible",679,3.8 out of 5 stars,,https://www.amazon.in/PLA-3D-Flexibility-Eco-Friendly-Compatible/dp/B071D82LDV/ref=sr_1_96?dib=eyJ2IjoiMSJ9.YiX3bcCT_lzFdim6QkqZVMCPhCHAi7P6do33Fd3kAWyDrnVU36-1uAOSYASIz4Ah_6_eUjmZBdJEJsfO36kPnWuwwARofbs1pqcHjKf6odtiboBv1qgPn9pGabRJe7kqibY1Vza1nKuulMVcEjwkNetOea7X0Bzm3dBEO_4Rpjds4h1txrBZsVTFWBpHZSfNQdGvrNQBrwS_wnSzWCB9f5aP73JRoQzgmUvfMt2ajcjBKHjk8b_w6A7dZIF2UA5YkgzI_Xc5WAePbgaGwIrynNGSsmgRSpDwcTJoPYVzjHw._8ad8NhStYPNolEziIGnpQqf0PJi9RngPRBblLpYGFM&dib_tag=se&qid=1778654698&s=office,4
OfficeProducts,"Sellotape 24mm*50m Original Golden Tape premium, strong, tear by hand tape ideal for office, school projects, art work, bonding of paper or card, wrapping presents, sealing lightweight boxes",141,4.2 out of 5 stars,,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTozNTQyMzI4ODI1Mjc2ODAzOjE3Nzg2NTQ3MDI6c3BfYXRmX2Jyb3dzZTozMDAyNDE1MDQ4MzQ4MzI6OjA6Og&url=%2FSellotape-Original-projects-wrapping-lightweight%2Fdp%2FB004JM68BU%2Fref%3Dsr_1_97_sspa%3Fdib%3DeyJ2IjoiMSJ9.KfbUyO2FAm9bFvsLVDuJZRrn0xCeMUWGDuRVWdppnH4R0IBGgiEMylE7ajEqgPnGlpDbsKkVWaN9XzRfYvBQyzo0umTLW0leIM6dMWaMz56nL2No7CWTgHbOGbrOJojt-hEmGWUMd5WVsMhpwGn5q5J4ZVANudaSOqklLFg2MgmRhhbQbeCglGZ8fzA-kVVrxApuohz2Zd-oF9dXt1KKOBJFJnNsHHKOYXZdaLdEc5vSDPo5t89AV-UhJAQk5P89MEFf0lItbnFeShMY22BHz2ARq2e4TRhopw2sw5ChH18.HmZCxj3l2YUbALgNR6o3LsP_dazhy6if2FqNYYDRmA0%26dib_tag%3Dse%26qid%3D1778654702%26s%3Doffice%26aref%3DMoIPkCTXHs%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfYnJvd3Nl%26psc%3D1&aref=MoIPkCTXHs&sp_cr=ZAZ,5
OfficeProducts,"Plaud NotePin S Voice Recorder, AI Voice Recorder, App Control, Wearable AI Notetaker, AI Transcribe & Summarize, Support 112 Languages, 64GB Memory, Audio Recorder for Lectures, Meetings, Black",18990,5.0 out of 5 stars,,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTozNTQyMzI4ODI1Mjc2ODAzOjE3Nzg2NTQ3MDI6c3BfYXRmX2Jyb3dzZTozMDEwNjYxODUyMjYzMzI6OjA6Og&url=%2FPlaud-Notetaker-Transcribe-Summarize-Languages%2Fdp%2FB0GQ44QBGR%2Fref%3Dsr_1_98_sspa%3Fdib%3DeyJ2IjoiMSJ9.KfbUyO2FAm9bFvsLVDuJZRrn0xCeMUWGDuRVWdppnH4R0IBGgiEMylE7ajEqgPnGlpDbsKkVWaN9XzRfYvBQyzo0umTLW0leIM6dMWaMz56nL2No7CWTgHbOGbrOJojt-hEmGWUMd5WVsMhpwGn5q5J4ZVANudaSOqklLFg2MgmRhhbQbeCglGZ8fzA-kVVrxApuohz2Zd-oF9dXt1KKOBJFJnNsHHKOYXZdaLdEc5vSDPo5t89AV-UhJAQk5P89MEFf0lItbnFeShMY22BHz2ARq2e4TRhopw2sw5ChH18.HmZCxj3l2YUbALgNR6o3LsP_dazhy6if2FqNYYDRmA0%26dib_tag%3Dse%26qid%3D1778654702%26s%3Doffice%26aref%3DUhpetejlrF%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfYnJvd3Nl%26psc%3D1&aref=UhpetejlrF&sp_cr=ZAZ,5
OfficeProducts,"Scotch Extreme Double Sided Tape by 3M, 1M Holds 6.7Kg, Works On Uneven Surfaces, Weather Resistant, Works On Indoor, Outdoor, Auto Interior Surfaces, (L: 1.5m, W: 19mm), Black",178,3.9 out of 5 stars,,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTozNTQyMzI4ODI1Mjc2ODAzOjE3Nzg2NTQ3MDI6c3BfYXRmX2Jyb3dzZTozMDEwMzU0MTgxNjEzMzI6OjA6Og&url=%2FScotch-Extreme-Surfaces-Resistant-Interior%2Fdp%2FB0BZ3WNQ5T%2Fref%3Dsr_1_99_sspa%3Fdib%3DeyJ2IjoiMSJ9.KfbUyO2FAm9bFvsLVDuJZRrn0xCeMUWGDuRVWdppnH4R0IBGgiEMylE7ajEqgPnGlpDbsKkVWaN9XzRfYvBQyzo0umTLW0leIM6dMWaMz56nL2No7CWTgHbOGbrOJojt-hEmGWUMd5WVsMhpwGn5q5J4ZVANudaSOqklLFg2MgmRhhbQbeCglGZ8fzA-kVVrxApuohz2Zd-oF9dXt1KKOBJFJnNsHHKOYXZdaLdEc5vSDPo5t89AV-UhJAQk5P89MEFf0lItbnFeShMY22BHz2ARq2e4TRhopw2sw5ChH18.HmZCxj3l2YUbALgNR6o3LsP_dazhy6if2FqNYYDRmA0%26dib_tag%3Dse%26qid%3D1778654702%26s%3Doffice%26aref%3D7D9Cs4l4yR%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfYnJvd3Nl%26psc%3D1&aref=7D9Cs4l4yR&sp_cr=ZAZ,5
OfficeProducts,"Kodak 200 GSM A4 Glossy Photo Paper Water Resistant, Pack of 20 sheets, Compatible with all Inkjet Printers",202,4.1 out of 5 stars,,https://www.amazon.in/Kodak-20-Lifetime-MEMORIES-Compatible/dp/B07B491JQL/ref=sr_1_100?dib=eyJ2IjoiMSJ9.KfbUyO2FAm9bFvsLVDuJZRrn0xCeMUWGDuRVWdppnH4R0IBGgiEMylE7ajEqgPnGlpDbsKkVWaN9XzRfYvBQyzo0umTLW0leIM6dMWaMz56nL2No7CWTgHbOGbrOJojt-hEmGWUMd5WVsMhpwGn5q5J4ZVANudaSOqklLFg2MgmRhhbQbeCglGZ8fzA-kVVrxApuohz2Zd-oF9dXt1KKOBJFJnNsHHKOYXZdaLdEc5vSDPo5t89AV-UhJAQk5P89MEFf0lItbnFeShMY22BHz2ARq2e4TRhopw2sw5ChH18.HmZCxj3l2YUbALgNR6o3LsP_dazhy6if2FqNYYDRmA0&dib_tag=se&qid=1778654702&s=office,5
OfficeProducts,"WZATCO Yuva Go Max, Android 13, Fully Automatic, Smart Home Projector, Native 1080P, Live TV, ARC, WiFi 6 & BT, Screen Mirroring, 11000 Lumens, Portable Room Cinema, Grey",8990,4.2 out of 5 stars,,https://www.amazon.in/WZATCO-Automatic-Projector-Mirroring-Portable/dp/B0FM8BCQV2/ref=sr_1_101?dib=eyJ2IjoiMSJ9.KfbUyO2FAm9bFvsLVDuJZRrn0xCeMUWGDuRVWdppnH4R0IBGgiEMylE7ajEqgPnGlpDbsKkVWaN9XzRfYvBQyzo0umTLW0leIM6dMWaMz56nL2No7CWTgHbOGbrOJojt-hEmGWUMd5WVsMhpwGn5q5J4ZVANudaSOqklLFg2MgmRhhbQbeCglGZ8fzA-kVVrxApuohz2Zd-oF9dXt1KKOBJFJnNsHHKOYXZdaLdEc5vSDPo5t89AV-UhJAQk5P89MEFf0lItbnFeShMY22BHz2ARq2e4TRhopw2sw5ChH18.HmZCxj3l2YUbALgNR6o3LsP_dazhy6if2FqNYYDRmA0&dib_tag=se&qid=1778654702&s=office,5
OfficeProducts,"Eclet 24 Pcs Colours Colors Air Dry Clay. Super Light DIY Clay for Model Air Dry Clay Fun Toy, Creative Art DIY Crafts, Gift for Kids ((Clay Pack of 24 Pcs)",135,3.8 out of 5 stars,,https://www.amazon.in/DSR-Colours-Colors-Creative-Crafts/dp/B099DCKS8H/ref=sr_1_102?dib=eyJ2IjoiMSJ9.KfbUyO2FAm9bFvsLVDuJZRrn0xCeMUWGDuRVWdppnH4R0IBGgiEMylE7ajEqgPnGlpDbsKkVWaN9XzRfYvBQyzo0umTLW0leIM6dMWaMz56nL2No7CWTgHbOGbrOJojt-hEmGWUMd5WVsMhpwGn5q5J4ZVANudaSOqklLFg2MgmRhhbQbeCglGZ8fzA-kVVrxApuohz2Zd-oF9dXt1KKOBJFJnNsHHKOYXZdaLdEc5vSDPo5t89AV-UhJAQk5P89MEFf0lItbnFeShMY22BHz2ARq2e4TRhopw2sw5ChH18.HmZCxj3l2YUbALgNR6o3LsP_dazhy6if2FqNYYDRmA0&dib_tag=se&qid=1778654702&s=office,5
